host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
0,5,2,1,2.0,1.0,0.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,32,2,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,10,2,2,2.0,1.0,1.0,1,2,360,10.0,10.0,10.0,10.0,10.0,10.0,0,4
0,11,2,2,2.0,1.0,2.0,2,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,1,4,1.0,1.0,1.0,5,1,3,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,4,1.0,1.0,2.0,6,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,13
0,6,2,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,6,2,1,1.0,1.0,1.0,1,1,100,5.0,5.0,5.0,5.0,5.0,5.0,0,3
1,3,1,6,1.0,2.0,5.0,4,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,14
0,4,2,2,2.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,1,4,1.0,1.0,3.0,5,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,7,1,6,1.0,2.0,3.0,3,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,8,1.0,2.0,4.0,6,2,1125,9.0,10.0,10.0,10.0,10.0,9.0,1,4
1,1,1,3,1.0,1.0,2.0,6,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,13
0,1,1,3,1.0,1.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,7,4,2,1.0,1.0,2.0,2,7,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,5,1,1,1.0,1.0,0.0,4,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,1,1,1.0,1.0,1.0,3,2,4,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,3,2,4,1.0,1.0,3.0,3,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,10
0,7,1,3,1.0,1.0,3.0,3,25,1125,8.0,9.0,9.0,10.0,10.0,8.0,1,2
0,26,4,4,0.0,1.0,4.0,1,7,14,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,3,1.0,1.0,2.0,5,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,13
0,3,2,2,1.0,1.0,1.0,8,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,4
0,36,2,2,1.0,1.0,3.0,2,1,7,8.0,8.0,10.0,8.0,10.0,8.0,1,1
0,2,1,2,1.0,1.0,1.0,3,1,1125,9.0,9.0,10.0,10.0,9.0,10.0,0,17
0,1,1,5,1.0,2.0,3.0,4,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,2,2,2,1.0,1.0,1.0,2,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
1,10,1,3,1.0,1.0,1.0,4,2,90,10.0,10.0,10.0,10.0,10.0,10.0,0,8
0,2,1,3,1.0,1.0,2.0,3,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,3,2,2,1.0,1.0,1.0,1,1,3,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,6,2,1,1.0,1.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,2.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,8,2,3,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,1,4,1.0,1.0,2.0,2,1,7,9.0,9.0,10.0,10.0,10.0,9.0,0,1
0,22,1,2,1.0,2.0,2.0,3,1,4,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,25,2,2,1.0,1.0,2.0,1,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,4,3,1.0,1.0,3.0,2,1,50,10.0,8.0,8.0,10.0,10.0,10.0,0,2
0,4,1,4,1.0,2.0,2.0,2,1,1125,10.0,9.0,10.0,10.0,10.0,9.0,0,1
0,25,4,3,2.0,1.0,3.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,2,1,2.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,1,1.0,1.0,1.0,2,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,12,2,2,1.0,2.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,8,1.0,2.0,4.0,3,4,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,6
0,2,1,4,0.0,1.0,0.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,3,4,1,1.0,1.0,1.0,2,1,30,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,1,1,2,1.0,1.0,1.0,7,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,4,2,4,2.0,3.0,3.0,3,2,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,2,1.0,1.0,1.0,3,3,30,9.0,8.0,9.0,9.0,9.0,9.0,1,3
0,15,1,3,1.0,1.0,1.0,2,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,22,2,2,1.0,2.0,2.0,1,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,1,5,1.0,3.0,3.0,3,7,1125,10.0,9.0,10.0,10.0,10.0,10.0,0,3
0,5,2,2,1.0,1.0,0.0,1,1,1125,10.0,10.0,10.0,9.0,10.0,10.0,0,1
0,3,2,2,1.0,1.0,1.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,13,1,3,1.0,1.0,1.0,6,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,8,2,1,2.0,1.0,1.0,1,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,2,1.0,1.0,1.0,4,1,10,10.0,10.0,10.0,10.0,10.0,10.0,1,2
1,4,1,5,1.0,2.0,2.0,3,4,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,2
0,2,2,1,1.0,1.0,1.0,1,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,32,2,1,1.0,1.0,0.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,3,1.0,1.0,2.0,2,3,30,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,13,1,4,1.0,1.0,1.0,9,4,30,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,8,1,5,1.0,2.0,4.0,10,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,13,1,4,1.0,1.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
1,1,1,4,1.0,1.0,3.0,3,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
1,1,1,6,1.0,2.0,3.0,9,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,19
0,22,2,2,1.0,2.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,8,1,3,1.0,1.0,1.0,2,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,7,1,5,1.0,2.0,4.0,5,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,2,1,4,1.0,1.0,1.0,3,2,14,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,1,2,2,1.0,1.0,1.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,1,1,2,1.0,1.0,1.0,3,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,7
0,2,1,2,1.0,1.0,1.0,4,1,1125,6.0,8.0,8.0,8.0,10.0,8.0,1,7
0,32,1,1,1.0,1.0,1.0,2,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,2,1.0,1.0,1.0,2,3,5,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,4,1.0,1.0,0.0,3,1,99,8.0,10.0,9.0,10.0,10.0,9.0,1,3
0,1,1,3,1.0,1.0,3.0,2,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,5,2,1,1.0,1.0,1.0,1,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,2
0,5,1,3,2.0,2.0,2.0,2,2,1125,10.0,10.0,10.0,6.0,10.0,6.0,1,2
0,27,1,5,1.0,2.0,3.0,5,15,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,1,1,4,1.0,1.0,3.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,2,1,2,1.0,1.0,2.0,3,1,1125,2.0,2.0,2.0,2.0,2.0,2.0,1,1
0,1,1,4,1.0,1.0,3.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,1,1,6,1.0,2.0,4.0,3,4,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,2,2,1.0,2.0,1.0,2,1,100,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,7,1,4,1.0,1.0,0.0,2,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,7,2,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,2,2,1.0,1.0,1.0,2,3,4,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,4
0,6,1,4,1.0,1.0,1.0,2,3,45,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,25,2,2,1.0,1.0,2.0,2,1,3,8.0,10.0,10.0,8.0,6.0,8.0,1,1
0,2,2,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,12,2,16,1.0,1.0,1.0,2,1,60,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,23,1,4,1.0,1.0,3.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,2,1,1.0,1.0,2.0,2,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,2,1,5,1.0,2.0,3.0,5,20,1125,9.0,10.0,10.0,10.0,10.0,10.0,0,8
0,14,4,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,5,1.0,2.0,4.0,5,1,1125,10.0,9.0,9.0,10.0,8.0,9.0,0,8
0,10,1,2,1.0,1.0,1.0,3,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,0,2
0,5,1,4,1.0,2.0,2.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,10,1,4,1.0,1.0,2.0,3,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,2
0,2,1,4,1.0,1.0,2.0,4,1,1125,7.0,7.0,8.0,8.0,9.0,7.0,0,8
1,4,1,2,1.0,1.0,1.0,5,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,1,6,1.0,2.0,3.0,6,2,365,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,1,4,1.0,1.0,2.0,3,2,1125,9.0,8.0,8.0,9.0,9.0,8.0,1,1
0,9,2,1,1.0,1.0,1.0,1,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,19,1,3,1.0,2.0,2.0,3,2,1125,4.0,10.0,10.0,10.0,10.0,6.0,0,3
0,2,1,6,1.0,1.0,1.0,4,1,1125,8.0,10.0,10.0,10.0,10.0,10.0,1,1
0,25,1,5,1.0,2.0,3.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,1,2.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
1,7,1,4,2.0,2.0,3.0,2,3,180,10.0,6.0,10.0,10.0,10.0,10.0,0,6
0,2,2,2,2.0,1.0,1.0,1,10,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,2,1.0,2.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,3,2,4,1.0,1.0,4.0,4,1,32,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,6,2,2,1.0,2.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,6,2,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,4,2,2,1.0,1.0,1.0,3,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,18,1,3,1.0,2.0,3.0,3,2,1125,10.0,9.0,10.0,10.0,9.0,9.0,0,1
0,3,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,1,1,1.0,1.0,1.0,6,1,3,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,3,1.0,2.0,1.0,2,1,7,10.0,9.0,10.0,10.0,10.0,9.0,0,1
0,1,2,2,2.0,1.0,1.0,2,1,31,5.0,5.0,5.0,5.0,5.0,5.0,1,27
0,1,2,2,5.0,1.0,1.0,2,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,27
0,2,2,2,1.0,2.0,1.0,1,1,29,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,2,2,1.0,1.0,1.0,2,2,15,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,22,2,4,1.0,1.0,1.0,2,1,3,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,19,1,3,1.0,2.0,2.0,3,2,2,10.0,10.0,10.0,10.0,10.0,10.0,1,3
1,10,1,4,1.0,1.0,1.0,3,2,1125,10.0,9.0,10.0,10.0,9.0,10.0,1,2
0,2,1,2,1.0,1.0,1.0,3,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,0,17
0,7,1,4,1.0,1.0,3.0,2,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,2,1,5,1.0,2.0,3.0,6,2,1125,10.0,9.0,9.0,10.0,10.0,9.0,1,3
0,2,1,4,1.0,1.0,2.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,17
0,2,1,7,1.0,1.0,4.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,17
0,33,2,2,1.0,1.0,3.0,2,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,1,6,1.0,1.0,1.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,17
0,2,1,2,1.0,1.0,1.0,3,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,0,17
1,1,1,3,1.0,1.0,2.0,6,6,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,2,2,2,1.0,1.0,2.0,3,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,16,1,4,1.0,2.0,2.0,5,15,1125,10.0,10.0,10.0,10.0,9.0,9.0,1,35
0,4,1,2,1.0,1.0,1.0,4,1,10,9.0,9.0,10.0,10.0,8.0,9.0,1,1
0,1,1,2,1.0,1.0,2.0,3,1,1125,10.0,4.0,10.0,10.0,10.0,10.0,0,11
0,1,1,5,1.0,1.0,4.0,4,1,1125,8.0,8.0,9.0,9.0,10.0,9.0,0,11
0,1,2,1,1.0,1.0,1.0,2,1,100,9.0,9.0,10.0,10.0,10.0,10.0,0,4
0,2,2,2,1.0,1.0,1.0,2,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,4,1,1.0,1.0,6.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,1,1,2,1.0,1.0,1.0,7,1,1125,7.0,7.0,8.0,8.0,8.0,7.0,1,7
0,6,2,3,1.0,2.0,3.0,1,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,4,1,1.0,1.0,6.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,4,4,1,1.0,1.0,4.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,4,4,1,1.0,1.0,4.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,4,2,2,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,8
1,1,1,4,1.0,1.0,2.0,4,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,4,2,2,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,1,2,3,1.0,2.0,2.0,2,1,1125,10.0,10.0,10.0,10.0,8.0,10.0,1,1
0,2,2,1,1.0,2.0,3.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,30,1,5,1.0,1.0,3.0,4,7,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,6
0,3,2,16,1.0,1.0,1.0,3,1,1125,8.0,7.0,9.0,9.0,10.0,8.0,1,2
0,3,1,10,1.0,3.0,6.0,6,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
1,3,1,2,1.0,1.0,2.0,4,1,30,10.0,10.0,10.0,10.0,10.0,10.0,1,6
0,5,1,4,1.0,1.0,2.0,2,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,3,1,5,1.0,2.0,5.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,3,1,6,1.0,2.0,4.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,14
1,3,1,7,1.0,3.0,5.0,5,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,14
0,4,1,4,1.0,1.0,1.0,4,2,30,10.0,9.0,9.0,10.0,9.0,10.0,1,1
0,14,2,5,1.0,1.0,5.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,1,3,1.0,1.0,2.0,5,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,6,1.0,3.0,4.0,7,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,30,1,6,1.0,2.0,0.0,3,5,1125,2.0,2.0,2.0,2.0,2.0,2.0,1,2
0,13,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,2,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,2.0,1.0,2.0,1,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,6
0,1,2,3,1.0,1.0,2.0,3,1,10,5.0,5.0,5.0,5.0,5.0,5.0,0,15
1,4,1,2,1.0,1.0,1.0,4,4,90,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,5,2,1,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,3,1,4,1.0,2.0,3.0,4,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,4
0,4,1,2,2.0,1.0,1.0,7,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,4,1,2,2.0,1.0,1.0,7,28,31,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,1,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,2,2,2,1.0,1.0,1.0,1,1,2,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,7,1,4,1.0,2.0,3.0,2,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,7,1,7,2.0,3.0,5.0,3,90,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,1,1.0,1.0,1.0,2,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,22,2,1,3.0,1.0,1.0,1,1,2,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,13,1,3,2.0,2.0,1.0,2,15,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,1,2,2.0,1.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,1,1,5,1.0,2.0,3.0,4,2,400,9.0,9.0,9.0,10.0,9.0,9.0,1,2
0,3,2,1,1.0,1.0,1.0,1,3,10,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,5,2,3,1.0,1.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,4,2.0,2.0,2.0,4,3,1125,10.0,9.0,10.0,10.0,10.0,10.0,0,1
0,1,1,3,1.0,1.0,2.0,3,1,999,10.0,10.0,10.0,10.0,10.0,10.0,1,11
0,20,2,4,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,9,1,4,1.0,2.0,2.0,3,7,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,8,1,4,1.0,2.0,0.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,4,1.0,1.0,2.0,3,2,120,10.0,9.0,9.0,9.0,10.0,9.0,1,2
0,10,2,2,2.0,2.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,2,2,1,1.0,1.0,1.0,2,1,1125,9.0,9.0,10.0,10.0,10.0,10.0,0,2
0,3,2,1,1.0,1.0,1.0,1,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,28,2,2,1.0,1.0,3.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,4,1.0,2.0,3.0,3,3,30,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,2,1,2,1.0,2.0,2.0,5,2,15,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,1,1,2,1.0,1.0,2.0,2,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,3,1,2,2.0,1.0,1.0,3,1,1125,9.0,10.0,9.0,10.0,10.0,10.0,1,5
0,2,1,5,1.0,2.0,4.0,5,4,1125,8.0,8.0,8.0,10.0,10.0,8.0,1,2
0,6,2,3,4.0,1.0,3.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,1,2,1,1.0,1.0,1.0,1,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,14,2,1,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,15,2,1,1.0,1.0,1.0,3,3,180,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,2,1.0,1.0,1.0,2,3,190,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,11,2,4,2.0,1.0,2.0,5,1,19,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,15,2,2,1.0,1.0,2.0,3,1,360,10.0,10.0,10.0,10.0,10.0,10.0,1,6
1,1,1,3,1.0,1.0,2.0,6,1,1125,9.0,8.0,10.0,10.0,10.0,9.0,1,49
0,4,2,2,1.0,1.0,1.0,1,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,2,1,5,1.0,2.0,3.0,4,1,1125,9.0,8.0,9.0,10.0,8.0,9.0,1,49
1,15,1,4,1.0,2.0,3.0,3,1,1125,9.0,10.0,9.0,10.0,9.0,9.0,1,49
0,3,2,3,1.0,1.0,2.0,2,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,10
0,2,2,10,2.0,2.0,5.0,10,3,360,5.0,5.0,5.0,5.0,5.0,5.0,0,4
0,3,1,6,1.0,2.0,4.0,4,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,8
1,5,2,2,1.0,1.0,1.0,3,1,365,10.0,10.0,10.0,10.0,10.0,9.0,0,1
0,2,1,6,1.0,2.0,4.0,6,1,365,8.0,4.0,10.0,6.0,10.0,10.0,1,11
0,10,4,2,1.0,1.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,2,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,2,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,6,4,1,4.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
1,2,2,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,3
0,1,2,2,1.0,1.0,1.0,2,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,4,2,2,1.0,2.0,0.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,5,1,2,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,10,4,1,1.0,1.0,0.0,1,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,16,1,5,1.0,1.0,4.0,3,1,1125,9.0,8.0,10.0,9.0,9.0,9.0,0,1
0,5,2,2,1.0,2.0,0.0,2,3,200,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,5,1,4,1.0,2.0,2.0,5,2,365,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,20,2,2,1.0,1.0,1.0,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,16,2,2,1.0,1.0,1.0,1,4,1125,8.0,8.0,8.0,8.0,8.0,8.0,1,3
0,1,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,1,2,2.0,1.0,1.0,7,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,4,1,2,2.0,1.0,1.0,7,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,9,1,3,1.0,1.0,1.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,4,1,2.0,1.0,1.0,1,2,15,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,10,2,1,1.0,1.0,1.0,2,1,15,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,6,2,2,1.0,1.0,0.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,2,1.0,1.0,0.0,1,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,20,2,2,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,2,1.0,1.0,3.0,4,1,90,10.0,10.0,10.0,10.0,10.0,10.0,0,11
1,3,1,5,1.0,3.0,3.0,4,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,4
0,1,1,2,1.0,1.0,1.0,4,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,0,11
1,16,1,4,1.0,1.0,2.0,4,15,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,35
1,6,1,6,2.0,2.0,5.0,8,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,7
0,1,2,2,1.0,1.0,1.0,1,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,2,1,4,1.0,2.0,2.0,7,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,29
0,16,4,1,1.0,1.0,1.0,2,1,1,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,2,1.0,1.0,0.0,2,7,30,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,1,1,2,1.0,1.0,2.0,2,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,3
1,1,2,2,1.0,1.0,1.0,7,1,28,10.0,10.0,10.0,10.0,10.0,10.0,0,1
